#Time(s) Rtt(s) Context
1.20231 0.0326251 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21187 0.032422 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21265 0.0296192 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23466 0.0287918 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24815 0.0298178 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26142 0.0294656 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27115 0.0304074 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31239 0.0319815 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.34287 0.0317338 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.36145 0.0338921 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.36831 0.0329056 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.37187 0.0300424 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.39813 0.0296621 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.41763 0.0283293 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.43894 0.0274131 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.46156 0.0268615 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.46606 0.0270038 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.47551 0.0282533 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.49478 0.0317217 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.50417 0.0360065 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.52029 0.0417557 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.5273 0.0394112 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.52873 0.0359848 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.54771 0.0353617 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.57323 0.0341915 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.59884 0.0330425 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.62211 0.0341622 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
