#Time(s) Rtt(s) Context
1.2154 0.0890319 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22329 0.0951529 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22788 0.101009 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23656 0.107258 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24001 0.113225 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24852 0.109947 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26916 0.109704 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27485 0.110116 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28105 0.111351 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30171 0.114932 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31124 0.119316 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32156 0.124401 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32258 0.128976 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.3329 0.134229 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.34719 0.140701 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.35959 0.147863 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.36783 0.15513 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.37403 0.162364 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.38849 0.170443 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.39675 0.178513 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.40295 0.186324 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.40832 0.193908 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.41622 0.201545 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.42174 0.208852 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.42774 0.215995 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.43394 0.222996 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.44484 0.230496 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.44881 0.237559 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.45254 0.244239 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.45596 0.250459 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.45913 0.256402 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.46923 0.262852 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.48766 0.270745 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.50625 0.280027 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.51865 0.289649 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.53105 0.299693 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.55997 0.311981 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.57324 0.324483 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.63522 0.343173 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.65708 0.362276 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.66827 0.380367 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.67224 0.396696 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.68407 0.412484 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.69734 0.427923 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.70616 0.442558 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.71167 0.455988 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.71286 0.467865 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.72403 0.479757 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.7406 0.492162 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.74798 0.503892 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
