#Time(s) Rtt(s) Context
1.22693 0.115997 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22933 0.124872 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23698 0.133513 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24468 0.142074 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24947 0.15019 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26048 0.158666 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27307 0.167708 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28103 0.176619 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29399 0.185917 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29449 0.194177 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29918 0.20203 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.33136 0.212901 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.34388 0.223914 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.37118 0.23705 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.39084 0.250918 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.4184 0.266554 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.43405 0.282234 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.43593 0.29608 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.44483 0.30932 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.45243 0.321905 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.45292 0.332917 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.45904 0.343427 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.46849 0.353749 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.48001 0.36428 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.49196 0.37487 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.49719 0.384886 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.50853 0.395026 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.51388 0.404522 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.56657 0.419457 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.5937 0.4359 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.6235 0.454037 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.63596 0.471408 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.63902 0.487107 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
