#Time(s) Rtt(s) Context
1.21326 0.0381452 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22281 0.039127 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23943 0.0396111 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24508 0.0386598 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2457 0.0378273 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26783 0.0398489 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28543 0.0398678 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29784 0.0386343 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30103 0.038055 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32141 0.0400481 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.33122 0.0392921 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.33588 0.0391306 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.35764 0.0387393 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.36282 0.0372719 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.36839 0.0339879 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.40087 0.0351144 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.46817 0.0343501 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.5473 0.0341813 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.56913 0.0367837 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.58357 0.0366857 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.60436 0.036475 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.61166 0.0371656 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.62662 0.0378949 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.62794 0.036033 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.6373 0.0347789 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.66463 0.0370566 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.68869 0.0387995 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.72259 0.0411995 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.74883 0.0435496 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.74953 0.0414809 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.75958 0.0376708 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.79848 0.0390869 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.83036 0.0430761 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.83303 0.0420666 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.86432 0.0450582 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.86893 0.048176 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.88875 0.046404 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.89774 0.0442285 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.92818 0.0436999 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.93198 0.0431124 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.95367 0.0430984 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.01008 0.0407111 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.03481 0.0403722 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.1088 0.0395757 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.1305 0.0416287 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.1424 0.0449251 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.1569 0.0425595 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.1764 0.0414895 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.1981 0.0390533 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.2338 0.0385467 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.2344 0.0382283 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.2583 0.0381998 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.2701 0.0380498 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.2818 0.0361686 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.3044 0.0373975 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.3081 0.0389728 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.3236 0.0392262 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.3575 0.0404479 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.3643 0.040517 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.37 0.0369523 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.3923 0.0352083 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.4254 0.0349323 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.4303 0.0353157 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.4472 0.0336513 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.4632 0.0335698 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.4707 0.0343736 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.4713 0.0330769 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.4975 0.0351923 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.5069 0.0381683 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.5304 0.0393972 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.5389 0.0395976 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.555 0.0407729 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.564 0.0429263 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.5829 0.0409355 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
17.5972 0.0410685 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
