#Time(s) Cwnd(bytes) Context
1.21383 20160 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.39725 23040 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.4567 27360 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.56618 28800 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.6333 31680 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.8303 28320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.83125 28800 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.8343 29520 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.83748 30240 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.83972 27840 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.83972 31440 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.84409 32640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.84976 34800 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.85059 34560 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.85257 33840 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.85694 33120 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.86006 32640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.86316 33360 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.86858 31200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.87009 30480 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.8764 28320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.88293 27600 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.88955 21600 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.83972 1440 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.88384 2880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.9033 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.93148 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.95755 7200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
