#Time(s) Rtt(s) Context
1.20719 0.0405189 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21638 0.0394541 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24858 0.0385223 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25999 0.037332 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27588 0.0382905 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30665 0.0393792 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31378 0.0392068 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32921 0.0371809 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.35003 0.0362833 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.37704 0.0377479 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.38488 0.0372794 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.40058 0.0388695 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.42076 0.0385108 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.43227 0.037697 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.45508 0.0373598 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.46304 0.0365649 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.47754 0.0356192 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.49139 0.0346668 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.51893 0.0343335 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.53823 0.0359168 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.53877 0.0339272 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.55493 0.0341863 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.56695 0.033413 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.5872 0.0318614 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.60989 0.0332537 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.61473 0.033722 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.61884 0.0333817 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.62453 0.033834 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.62746 0.0334798 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.64852 0.0357948 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.65431 0.0385705 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.65605 0.0373741 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.66536 0.0374524 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.67164 0.0382708 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.68785 0.040987 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.69192 0.0402386 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.69511 0.0389588 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.7019 0.0385889 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.71097 0.0393903 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.73158 0.0382165 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.74119 0.0373145 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.74431 0.0342751 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.77172 0.0337408 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.77916 0.0338982 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.79288 0.0322859 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.80761 0.0327502 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.81401 0.0340314 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.82613 0.0366525 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.83491 0.0399459 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.85203 0.0397027 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.86511 0.0386148 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.8845 0.037413 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.90438 0.0376114 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.91922 0.0372849 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.9317 0.0359993 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.95111 0.0354994 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.96903 0.035812 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.9752 0.0343355 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.24399 0.0592935 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.2778 0.0561319 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.2997 0.0522404 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.32806 0.0493353 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.36507 0.0485434 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.39459 0.0507255 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.41485 0.0505098 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.42427 0.0479461 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.4521 0.0467028 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.45713 0.04499 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.47401 0.0421162 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.4793 0.0402267 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.50622 0.0413234 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.57342 0.0409079 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.59751 0.0387944 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.62631 0.0375701 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.63339 0.0373739 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.65436 0.0383271 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.66417 0.0404112 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.67748 0.0438598 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.72042 0.0437524 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.73535 0.0417833 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.77123 0.0410604 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.79416 0.0408028 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.82148 0.0419525 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.82437 0.0404584 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.85723 0.0399011 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.85997 0.0396635 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
9.87914 0.0374555 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
