#Time(s) Rtt(s) Context
1.2173 0.0282649 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2392 0.0334818 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25769 0.0402966 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27959 0.0490095 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29808 0.0590083 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.3154 0.0698823 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32859 0.081022 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.3438 0.0926442 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.35566 0.0825637 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.37266 0.0758682 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.38451 0.0715097 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.403 0.069946 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.42 0.0708277 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.43186 0.0729743 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.45034 0.0772275 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.46442 0.0826991 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.47741 0.0891117 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.49327 0.0967227 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.50626 0.105007 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.52475 0.114506 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.54061 0.124818 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.55361 0.135466 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.57209 0.147158 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.58503 0.159013 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.59916 0.171136 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.61389 0.183494 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.62801 0.196182 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.6465 0.209535 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.66123 0.223093 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.67536 0.236706 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.69384 0.250868 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
