#Time(s) Rtt(s) Context
1.20038 0.0173221 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20091 0.0170319 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20137 0.0169029 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20195 0.01679 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20227 0.0168163 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20296 0.0168392 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20316 0.0169843 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20396 0.0171113 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20445 0.0173474 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20495 0.017554 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20546 0.0178597 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20585 0.0181272 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2065 0.0184863 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20685 0.0188005 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20782 0.0192005 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20871 0.0196754 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2098 0.020216 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21041 0.020814 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2108 0.0213372 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21138 0.0219201 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2118 0.0224301 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21238 0.0230013 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21269 0.0235011 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21338 0.0240635 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21388 0.0245556 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21439 0.0251111 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21488 0.0255972 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21538 0.0261476 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21592 0.0266291 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21627 0.0271755 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21692 0.0276536 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21724 0.0281969 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21797 0.0286722 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21824 0.0292132 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21914 0.0298116 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22023 0.0304601 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22083 0.0310276 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22123 0.0316492 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2218 0.032193 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22222 0.0327939 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22281 0.0333196 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2233 0.0339047 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22381 0.0344166 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22431 0.0349895 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22481 0.0354908 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22535 0.0360545 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2258 0.0365477 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22635 0.0371042 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2267 0.0375912 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22739 0.0381423 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22767 0.0386245 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22839 0.0391714 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22856 0.03965 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22936 0.0401938 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22958 0.0406695 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23066 0.0412108 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23126 0.0418095 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23166 0.0423333 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23223 0.0429166 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23273 0.0434271 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23323 0.0439987 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23373 0.0444988 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23424 0.0450615 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23477 0.0455538 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23524 0.0461096 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23577 0.0465959 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23623 0.0471464 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23682 0.0476281 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23713 0.0481746 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23782 0.0486528 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2381 0.0491962 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23882 0.0496716 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23901 0.0502127 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23979 0.0506861 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24001 0.0512253 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24069 0.0516972 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2409 0.05211 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24108 0.0525963 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24169 0.0530217 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24215 0.053519 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24266 0.0539541 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24315 0.0544599 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24366 0.0549024 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2442 0.0554146 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24466 0.0558628 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2452 0.0563799 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24567 0.0568324 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24624 0.0573534 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24666 0.0578092 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24724 0.0583331 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24756 0.0587914 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24825 0.0593175 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24852 0.0597778 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24925 0.0603056 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24943 0.0607674 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25022 0.0612965 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25044 0.0617594 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25111 0.0622895 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25133 0.0627533 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25201 0.0632841 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25223 0.0637486 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25258 0.064155 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25309 0.0646357 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25362 0.0650562 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25409 0.0655492 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25462 0.0659805 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25509 0.066483 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25566 0.0669226 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25609 0.0674323 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25667 0.0678782 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25709 0.0683935 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25767 0.0688443 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25798 0.0692387 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25867 0.0697089 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25895 0.0701203 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25968 0.0706052 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25986 0.0710296 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26064 0.0715259 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26086 0.0719602 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26154 0.0724651 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
