#Time(s) Cwnd(bytes) Context
1.20131 38880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.20529 41760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.21458 44640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.21856 47520 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.22014 50400 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.15171 51840 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.01438 53280 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.09294 50793 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.09453 49746 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.09692 50139 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.09786 50880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.09922 49833 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.10095 50575 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.10319 48088 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.10341 47040 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.10341 49222 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.10478 49964 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.10636 52146 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.10716 52888 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.10875 53280 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.11019 52931 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.11113 52233 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.11192 51884 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.11272 51186 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.11422 50837 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.11646 51928 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.11682 49790 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.11805 47651 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.11963 45513 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.1208 44815 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.12202 42677 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.12202 44859 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
