#Time(s) Cwnd(bytes) Context
1.237 108000 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.2611 1440 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26282 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26283 7200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26285 10080 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26286 12960 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26287 15840 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26481 18720 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26483 21600 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26485 24480 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26486 27360 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26487 30240 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26489 33120 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26682 36000 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26684 38880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26686 41760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26687 44640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26688 47520 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.2669 50400 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26884 51840 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26886 53280 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26887 54720 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26889 57600 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.2689 59040 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26891 64800 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.27489 66240 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.27493 67680 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.27692 70560 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.27693 72000 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.27694 73440 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.27888 74880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.33115 76320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
