#Time(s) Rtt(s) Context
1.20126 0.0497378 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20334 0.0513956 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20491 0.0529711 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20847 0.0548498 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21343 0.0571185 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21756 0.0596037 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22056 0.0621533 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23152 0.0657591 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23934 0.0699142 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24352 0.0740499 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24927 0.0784187 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25499 0.0776164 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25917 0.0775393 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27128 0.0789719 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28037 0.0813504 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28246 0.0836816 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29882 0.0877214 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30525 0.0921312 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30691 0.0961148 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31204 0.10035 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32386 0.105432 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.33078 0.110753 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.33492 0.115909 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.33822 0.12092 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.34424 0.126055 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.35465 0.131798 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.35558 0.136948 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.3583 0.14183 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.36014 0.146351 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.36299 0.150557 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.37864 0.156238 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.38037 0.161458 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.39277 0.167526 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.39742 0.17346 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.40369 0.179402 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.40526 0.184852 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.4093 0.190121 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.41343 0.195231 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.41638 0.200077 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.43574 0.206692 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.43905 0.212981 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.45221 0.220108 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.4569 0.226845 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.47789 0.235364 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.48615 0.243943 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
