#Time(s) Rtt(s) Context
1.20117 0.143476 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20196 0.145292 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20275 0.147005 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20529 0.148879 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20608 0.150645 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20687 0.152189 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21016 0.15404 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2127 0.15591 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21444 0.157797 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21523 0.159572 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21697 0.16125 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21856 0.162969 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21935 0.164598 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25265 0.145648 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26592 0.129067 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27005 0.115184 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27193 0.103161 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27258 0.0927657 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27417 0.08392 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27496 0.07618 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27666 0.0696575 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27814 0.0642003 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27905 0.0595503 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27973 0.0554815 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28237 0.0522963 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28332 0.0496343 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28555 0.047555 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28634 0.0458606 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28744 0.044503 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28993 0.0435652 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29111 0.0429945 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29269 0.0426202 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29349 0.0424177 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29587 0.0424905 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29666 0.0426792 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29882 0.0430943 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29961 0.0435825 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30071 0.0441347 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30151 0.0447428 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.3032 0.045525 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30404 0.0463344 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30498 0.0470426 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30596 0.0477872 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30812 0.0488138 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30914 0.0498371 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31065 0.0508575 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31209 0.0520003 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31288 0.0530002 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31462 0.0541252 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31542 0.0552346 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31651 0.0563302 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.3181 0.057539 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31901 0.0587216 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32097 0.0598814 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32177 0.0610212 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32256 0.0621436 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32494 0.0633756 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32789 0.0648287 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32869 0.0662251 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32978 0.0675719 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.33058 0.0688755 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.33228 0.070266 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.33311 0.0716078 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.33424 0.0729068 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
