#Time(s) Rtt(s) Context
1.20245 0.123353 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20603 0.128309 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2094 0.13302 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21298 0.137518 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21636 0.141953 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21994 0.146209 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22331 0.150433 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22689 0.154504 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23027 0.158566 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23384 0.162495 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23722 0.166433 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2408 0.170254 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24417 0.174097 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24775 0.177835 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25113 0.181606 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2547 0.18528 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25808 0.188995 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26166 0.192621 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26503 0.196293 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26861 0.199881 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27199 0.203396 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27556 0.206972 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27894 0.210475 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28252 0.214041 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28589 0.217536 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28947 0.221094 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29285 0.224582 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29642 0.228134 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2998 0.231617 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30338 0.235165 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30675 0.238645 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31033 0.242189 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31371 0.245665 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
