#Time(s) Rtt(s) Context
1.20163 0.0611606 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20537 0.0663905 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21694 0.0723417 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22454 0.078549 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2304 0.0847304 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23786 0.0910141 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24601 0.0976373 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2528 0.104183 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26135 0.111035 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26627 0.117655 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2767 0.124699 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28377 0.131736 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29128 0.138894 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.3027 0.146532 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.3036 0.153341 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31153 0.160298 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31991 0.167386 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.327 0.174588 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.33259 0.181514 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.33946 0.18845 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.34616 0.195394 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.35248 0.20222 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.36108 0.209317 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.36758 0.216277 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.37532 0.223368 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.38891 0.196697 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.39591 0.174235 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.40378 0.15558 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.40947 0.140008 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.41537 0.127132 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.42086 0.11649 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.4272 0.108054 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.4327 0.101297 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.43976 0.0962601 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.44753 0.0928526 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.45369 0.090621 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.45872 0.0892934 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.47212 0.0798817 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.48279 0.0728965 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.49008 0.0677845 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.49414 0.0638114 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.49983 0.06096 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.50741 0.059465 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.51923 0.0596568 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.5224 0.0601997 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.53306 0.0620498 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.54237 0.0647936 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.54432 0.0674444 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.55093 0.0705138 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.55757 0.0740746 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.56614 0.0783153 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.57378 0.0829009 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.58026 0.0877882 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.59354 0.0936897 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.59837 0.0994785 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.60005 0.104794 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.60964 0.110569 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.61616 0.116498 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
