#Time(s) Cwnd(bytes) Context
1.20012 126720 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.2007 129600 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.20307 132480 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.20451 135360 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.20478 138240 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.20517 141120 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.20807 146880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.21046 149760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.21103 152640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.21225 155520 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.23826 156960 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.23945 158400 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.23989 159840 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.24034 161280 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.24077 162720 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.2409 164160 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.2413 165600 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.24169 167040 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.24213 168480 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.24257 169920 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.24301 172800 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.2434 175680 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.24376 177120 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.24464 178560 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.24654 180000 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.24762 181440 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.24807 182880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.24851 184320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.24896 185760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.2491 187200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.25002 188640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.25015 190080 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.25104 191520 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.33679 192960 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.34794 194400 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.38021 195840 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.38211 197280 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.38999 198720 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.42442 200160 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.42729 201600 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.43086 203040 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.44768 204480 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.4804 205920 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.49191 207360 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.49616 208800 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.55239 210240 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.62908 211680 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.63367 213120 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.64916 214560 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.66637 216000 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.70325 217440 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.7056 218880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.71456 220320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.76557 221760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.80081 223200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.80289 224640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.83501 226080 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.83685 227520 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.84487 228960 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.8573 230400 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.86117 231840 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.86261 233280 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.87561 234720 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.96231 236160 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.96441 237600 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.96955 239040 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.98767 240480 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.00308 241920 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.00456 243360 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.00605 244800 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.00748 246240 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.00894 247680 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.01043 249120 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.02159 250560 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.02545 252000 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.02694 253440 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.03319 254880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.09567 256320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.13554 257760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.14789 259200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.1711 260640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.21677 262080 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26006 263520 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.28148 264960 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.29874 266400 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.40465 267840 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.41596 269280 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.4356 270720 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.53081 272160 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.54071 273600 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.55803 275040 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.57781 276480 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.6821 277920 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.69394 279360 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.76988 280800 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.79263 282240 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.80289 283680 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.83741 285120 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.93187 286560 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.98959 288000 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.00744 289440 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.1908 290880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.19853 292320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.2835 293760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.30422 295200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.31553 296640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.34789 298080 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.36819 299520 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.38738 300960 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.52082 302400 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.53521 303840 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.55697 305280 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.58732 306720 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.66081 308160 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.73385 309600 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.74922 311040 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.77045 312480 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.77818 313920 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.85189 315360 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.87057 316800 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.885 318240 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.91043 319680 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.98286 321120 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.0719 322560 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.08285 324000 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.10412 325440 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.12153 326880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.25816 328320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.26974 329760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.28383 331200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.30079 332640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.31209 334080 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.37725 335520 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.42408 336960 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.44791 338400 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.45848 339840 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.49201 341280 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.50346 342720 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.60888 344160 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.71033 345600 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.75228 347040 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.75719 348480 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.83179 349920 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.84481 351360 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.92619 352800 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.94597 354240 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.95698 355680 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
5.15335 357120 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
5.1898 358560 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
5.22475 360000 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
5.25644 361440 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
5.34897 362880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
5.35775 364320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
5.38125 365760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
5.46426 367200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
5.52655 368640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
5.55263 370080 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
5.59759 371520 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
5.61258 372960 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
5.71272 374400 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
5.80612 375840 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
5.8829 377280 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
