#Time(s) Rtt(s) Context
1.2008 0.00910078 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20084 0.00871318 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20686 0.00837404 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21289 0.00882728 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21289 0.00847387 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21892 0.00816464 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22092 0.00814406 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22495 0.00787605 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22894 0.00814154 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23497 0.00837385 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.237 0.00832712 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24299 0.00878623 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24303 0.00881295 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24902 0.00933633 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24905 0.00904429 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25508 0.00866375 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2611 0.00908078 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26111 0.00869568 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26713 0.00835872 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26913 0.00831388 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27316 0.00802465 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27716 0.00827156 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28319 0.00848762 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28522 0.00842667 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29121 0.00887333 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29124 0.00876417 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
