#Time(s) Rtt(s) Context
1.20046 0.126632 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21002 0.131803 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21315 0.136703 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21628 0.141365 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22016 0.145944 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22254 0.150201 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27575 0.160551 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30497 0.173232 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30572 0.184453 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30862 0.194647 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31201 0.204066 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31356 0.212432 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.37123 0.227003 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.4041 0.243878 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.46044 0.265643 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.52462 0.292688 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.57001 0.322102 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.58096 0.349089 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.60287 0.375453 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.60519 0.398896 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.61383 0.420409 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.61696 0.439608 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.62322 0.457282 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.62583 0.472997 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.63105 0.487497 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.6391 0.501185 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.6467 0.514037 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.64826 0.525532 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
