#Time(s) Rtt(s) Context
1.20437 0.0394142 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23153 0.0398624 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26086 0.0385046 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28966 0.0409415 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29001 0.0395738 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30372 0.0400021 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32146 0.0426268 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32685 0.0401735 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.35079 0.0387768 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.38947 0.0388047 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.40255 0.0374541 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.41915 0.0365223 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.44152 0.038457 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.44684 0.0370249 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.44944 0.0361468 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.47133 0.0353785 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.49127 0.0372061 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.50066 0.0363054 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.52947 0.0365172 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.52999 0.0355776 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.55353 0.0341304 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.57442 0.0354891 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.57575 0.0338029 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.59153 0.0343276 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.59889 0.0330366 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.62018 0.034532 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.62086 0.0338405 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.63712 0.0344855 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.66438 0.0327998 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.68752 0.0315748 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.70238 0.032378 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.7079 0.0308307 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.72551 0.0317269 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.74037 0.034386 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.74577 0.0347128 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.76351 0.0351237 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.77734 0.0372332 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.79105 0.0360791 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.80667 0.0351942 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.82889 0.0335449 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.84467 0.0341018 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.85203 0.0328391 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.87332 0.0343592 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.874 0.0336893 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.89026 0.0342281 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.91752 0.0354496 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.94159 0.0340184 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.96195 0.0352661 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.96381 0.0336078 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.97958 0.0341569 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.98694 0.0330123 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.00823 0.0345107 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.00891 0.0338219 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.02517 0.0344691 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.04831 0.0351605 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.06856 0.0352654 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.06946 0.0334823 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.08418 0.033797 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
