#Time(s) Cwnd(bytes) Context
1.27763 12960 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.50462 14400 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.64874 15840 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.82289 17280 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.08125 18720 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.35448 20160 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.6365 21600 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.84732 1440 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.85764 8640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.86359 10080 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.87362 14400 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.88362 15840 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.90026 17280 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.90956 18720 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.91295 20160 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.91487 21600 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.95142 23040 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
5.23638 24480 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
5.49719 25920 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
5.6697 27360 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
6.00051 28800 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
6.04383 30240 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
6.12186 31680 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
6.3305 33120 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
6.37818 34560 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
6.53427 36000 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
6.83713 37440 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
6.9083 38880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
6.95035 40320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
6.96047 41760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
7.15828 43200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
7.22822 44640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
7.26478 46080 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
7.3103 47520 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
7.3779 48960 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
