#Time(s) Cwnd(bytes) Context
2.04319 1440 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.04814 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.0511 10080 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.05805 11520 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.98696 1440 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.98736 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.99432 8640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.0075 10080 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.48087 11520 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
5.49865 1440 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
5.50286 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
5.52879 7200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
5.54432 8640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
9.08424 1440 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
9.0846 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
9.09285 7200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
9.10178 8640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
9.4064 10080 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
9.64837 11520 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
9.80024 12960 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
9.94633 14400 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
11.0108 1440 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
11.0144 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
11.0197 10080 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
11.0243 11520 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
11.0297 12960 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
11.0777 14400 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
12.4964 15840 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
12.7029 17280 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
12.9106 18720 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
13.0221 20160 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
13.7711 21600 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
14.1346 23040 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
14.4677 24480 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
15.0075 25920 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
15.5923 27360 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
15.7549 28800 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
15.847 30240 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
