#Time(s) Rtt(s) Context
1.20011 0.0131245 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20052 0.013234 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20085 0.0130797 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20107 0.0130698 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20148 0.013061 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20181 0.0130534 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20203 0.0131717 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20243 0.0132753 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20277 0.0131159 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20298 0.0129764 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20353 0.0129793 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20383 0.0128569 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2041 0.0128748 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2045 0.0128904 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20493 0.0129041 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20546 0.0130411 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20561 0.012911 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20601 0.0129221 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20655 0.0129318 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20668 0.0129404 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20715 0.0129478 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20753 0.0129543 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20824 0.013085 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20888 0.0129494 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20931 0.0129557 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20997 0.0128363 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
