#Time(s) Rtt(s) Context
22.0274 0.027 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.0387 0.025 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.0546 0.02525 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.0564 0.0257187 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.0662 0.0273789 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.0681 0.0290815 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.0704 0.0308213 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.0773 0.0332187 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.0845 0.0361913 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.0858 0.0389174 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.0878 0.0415527 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.0922 0.0444837 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.0955 0.0474232 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.103 0.0508703 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.1067 0.0543865 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.1124 0.0582132 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.1132 0.0616865 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.1276 0.0664757 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.1282 0.0707913 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.1304 0.0748174 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.131 0.0784652 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.1369 0.082282 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.1515 0.0874968 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
22.1719 0.0945597 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
23.3571 0.0909897 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
23.3595 0.088116 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
23.3614 0.0784765 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
23.3684 0.0709169 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
23.3689 0.0643023 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
23.3781 0.0597645 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
23.3792 0.055919 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
23.3804 0.0526791 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
23.389 0.0499692 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
23.3893 0.0477231 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
23.3977 0.0467577 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
23.3986 0.046038 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
23.4049 0.0461582 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
23.4065 0.0465134 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
23.4081 0.0470743 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
23.4104 0.047815 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
23.4219 0.0498381 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
23.4382 0.0537333 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
23.4525 0.0588917 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
23.4573 0.0640302 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
23.4621 0.0691514 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
