#Time(s) Rtt(s) Context
1.21295 0.0629877 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23565 0.0743642 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23697 0.0680687 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25681 0.0650601 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27797 0.0595526 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29913 0.0548585 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32029 0.0506262 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32792 0.0477979 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.34184 0.0470732 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.34815 0.047314 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.36225 0.0492748 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.3684 0.0517404 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.38248 0.0556479 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.38881 0.0598169 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.40154 0.0547148 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.41916 0.0501254 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.43713 0.0483598 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.45474 0.0444398 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.47227 0.0432598 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.49023 0.0444773 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.50785 0.0410427 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.52538 0.0402873 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.54334 0.0418764 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.56096 0.0387669 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.57849 0.038296 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.59645 0.040134 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.61407 0.0373673 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.63159 0.0370713 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.64956 0.0390624 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.66718 0.0364296 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.6847 0.0362509 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.70267 0.0383446 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.72028 0.0358015 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.73781 0.0357013 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.75578 0.0378636 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.77339 0.0353807 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.79092 0.0353331 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.80888 0.0375415 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.8265 0.0350988 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.84403 0.0352114 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.86199 0.037435 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.87961 0.0350056 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.89713 0.0351299 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.9151 0.0374887 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.93272 0.0349276 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.95024 0.0349366 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.96821 0.0371946 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.98582 0.0346702 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.00335 0.0347115 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.02132 0.0369975 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.03893 0.0344978 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.0543 0.0343106 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.06767 0.0357718 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.08303 0.0390503 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.09651 0.043544 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.11176 0.049351 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
2.12559 0.0561821 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
