#Time(s) Rtt(s) Context
1.20344 0.0718371 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20595 0.0751074 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20975 0.078469 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22471 0.0754104 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23075 0.0734841 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23763 0.0726736 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23841 0.0720894 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25108 0.0732032 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25502 0.0746778 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26308 0.0769681 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27265 0.0800971 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28986 0.0849599 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29688 0.0900899 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30187 0.0952037 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30896 0.100553 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31728 0.106359 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32928 0.112939 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.3428 0.120322 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.36612 0.129782 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.37238 0.138809 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.40322 0.150583 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.41065 0.16176 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.4209 0.17279 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.44105 0.185066 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.45537 0.197558 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.46619 0.209863 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
