#Time(s) Rtt(s) Context
1.20093 0.0105696 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2015 0.0102484 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2092 0.0105924 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21055 0.0105183 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21177 0.0105785 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21217 0.0106312 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21733 0.0103023 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21892 0.00988952 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22567 0.0102783 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22843 0.0103685 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23463 0.0101975 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24162 0.00979778 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2443 0.00982306 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25206 0.00997018 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25362 0.0102239 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25826 0.0106959 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25828 0.0104839 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26446 0.0106734 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26814 0.0105893 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27148 0.0108906 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27339 0.0106543 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27614 0.0103225 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28044 0.0101572 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28439 0.0105125 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28597 0.0103235 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29024 0.010283 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29523 0.0108726 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29641 0.0108886 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30028 0.0114025 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30419 0.0114772 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30983 0.0116675 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.3107 0.0109591 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31172 0.0104642 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31319 0.0102812 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31965 0.010871 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32142 0.0107622 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32736 0.0111669 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32878 0.011646 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.33255 0.0115653 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.33691 0.0119946 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.33932 0.0114953 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.34393 0.0114334 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.34702 0.0113792 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.35289 0.0110818 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.35561 0.0111966 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.35684 0.010922 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.36269 0.0108068 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.36646 0.0112059 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.36885 0.0113052 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.37273 0.011892 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.37598 0.0119055 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.37774 0.0117923 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.38113 0.0119433 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.38469 0.0115754 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.38687 0.0112535 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.39093 0.0109718 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.39504 0.0109753 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.39613 0.0109784 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.40063 0.0108561 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.40452 0.0104991 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.40862 0.0101867 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.41422 0.0101634 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.41736 0.0105179 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.41749 0.0108282 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.42062 0.0109747 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.42175 0.0104778 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.42637 0.0106681 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.42661 0.0104596 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.43045 0.0102771 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.43462 0.0099925 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.43477 0.00974344 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.43628 0.00977551 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.44161 0.0104286 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.44399 0.01025 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.44421 0.0102187 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.44824 0.0101914 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.45059 0.0100425 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.45486 0.0104122 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.4558 0.00998564 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.45909 0.0101124 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.46125 0.0102234 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.46272 0.0104455 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.4638 0.0101398 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.47015 0.0102473 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.47099 0.0100914 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.47226 0.010205 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.47276 0.0101793 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.47476 0.0102819 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.47877 0.00999669 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.47936 0.0098721 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.48176 0.00976309 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.4886 0.0105427 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.48988 0.0102249 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.49677 0.00994675 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.49971 0.00995341 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.5046 0.00970923 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.51286 0.0101206 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.51505 0.0102305 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.5166 0.0104517 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.52156 0.0102702 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.5253 0.0102364 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.53123 0.0102069 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.53442 0.010056 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.54013 0.010174 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.54368 0.0104023 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.5483 0.010852 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.54984 0.0106205 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.55465 0.0106679 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.55669 0.0103344 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.56171 0.0105426 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.56235 0.0102248 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.56856 0.0104467 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.57075 0.0108909 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.57237 0.0115295 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.57639 0.0115883 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.57828 0.0111398 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.58137 0.0108723 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.58724 0.0106383 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
