#Time(s) Rtt(s) Context
1.2002 0.129666 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20364 0.131832 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20496 0.133853 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20601 0.135872 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20814 0.137888 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21052 0.139902 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2137 0.142039 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.21687 0.144284 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22005 0.146749 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22243 0.149155 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22402 0.151511 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2264 0.153822 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22878 0.156094 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23094 0.158332 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23354 0.160666 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23513 0.162958 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23706 0.165213 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23967 0.167436 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24307 0.169882 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25022 0.172897 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2518 0.175659 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25577 0.178577 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25748 0.18138 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26133 0.184332 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26213 0.187041 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26398 0.189536 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26689 0.192094 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26905 0.194707 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26976 0.196994 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2709 0.199119 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27324 0.201355 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2754 0.20356 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.278 0.205865 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27959 0.208007 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28197 0.210131 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28515 0.21249 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28753 0.214804 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28969 0.217078 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29229 0.219443 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29388 0.221638 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29604 0.223933 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29744 0.226067 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30023 0.228308 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30182 0.230395 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30398 0.23247 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30658 0.234662 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30851 0.236829 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30976 0.23885 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31214 0.240994 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31509 0.243245 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31725 0.245464 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31985 0.247656 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.34178 0.252324 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.3439 0.256659 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.34469 0.260576 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.34628 0.264254 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.34787 0.267597 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.34946 0.270773 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.35104 0.273801 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.35263 0.276576 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.35422 0.279254 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.3574 0.281972 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.35898 0.284476 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.36057 0.286916 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.36375 0.289427 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.36533 0.291873 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.36851 0.294389 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.3701 0.296841 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.37327 0.29936 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.37566 0.301815 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.37804 0.304339 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.37883 0.306546 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.39947 0.311103 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.40106 0.31534 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.40344 0.319298 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.4048 0.322885 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.40979 0.32665 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.41218 0.330318 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.41377 0.333654 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.41773 0.337072 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.42488 0.340938 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.4266 0.344571 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.42733 0.347874 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.42998 0.351015 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
