#Time(s) Cwnd(bytes) Context
1.25206 8640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.33009 10080 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.35733 9504 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.35827 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.36723 7200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.43498 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.45325 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.52346 2880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.52719 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.55946 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.57913 2880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.59631 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.65136 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.71542 7200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.76906 8640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.80838 7200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.82299 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.83727 7200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.85732 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.86478 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.93312 2880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
1.93834 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.01846 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.07675 7200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.08705 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.10605 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.21899 7200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.26852 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.29297 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.3802 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.38711 2880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.39513 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.53714 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.62193 7200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.64463 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.64785 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.68558 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.75817 2880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.76322 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.84333 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.90163 7200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.91193 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
2.93093 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.04386 7200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.09339 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.11784 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.20507 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.21198 2880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.22 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.36201 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.4468 7200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.46951 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.47273 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.51045 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.58304 2880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.58809 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.66821 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.7265 7200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.7368 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.7558 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.86874 7200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.91827 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
3.94272 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.02995 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.03686 2880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.04488 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.18689 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.27168 7200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.29438 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.2976 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.33533 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.40792 2880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.41297 4320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.49308 5760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
4.55138 7200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
