0.0 5760
1.10323 4320
1.10323 2880
1.15224 4320
1.16429 2880
1.2133 4320
1.22536 2880
1.27437 4320
1.28642 2880
1.33543 4320
1.34749 2880
1.3965 4320
1.40855 2880
1.45757 4320
1.46962 2880
1.51863 4320
1.53068 2880
1.5797 4320
1.59175 2880
1.64076 4320
1.65281 2880
1.70183 4320
1.71388 2880
1.76289 4320
1.77494 2880
1.82396 4320
1.83601 2880
1.88502 4320
1.89707 2880
1.94609 4320
1.95814 2880
2.00715 4320
2.01921 2880
2.06822 4320
2.08027 2880
2.12928 4320
2.14134 2880
2.19035 4320
2.2024 2880
2.25141 4320
2.26347 2880
2.31248 4320
2.32453 2880
2.37354 4320
2.3856 2880
2.43461 4320
2.44666 2880
2.49568 4320
2.50773 2880
2.55674 4320
2.56879 2880
2.61781 4320
2.62986 2880
2.67887 4320
2.69092 2880
2.73994 4320
2.75199 2880
2.801 4320
2.81305 2880
2.86207 4320
2.87412 2880
2.92313 4320
2.93518 2880
2.9842 4320
2.99625 2880
3.04526 4320
3.05732 2880
3.10633 4320
3.11838 2880
3.16739 4320
3.17945 2880
3.22846 4320
3.24051 2880
3.28952 4320
3.30158 2880
3.35059 4320
3.36264 2880
3.41165 4320
3.42371 2880
3.47272 4320
3.48477 2880
3.53379 4320
3.54584 2880
3.59485 4320
3.6069 2880
3.65592 4320
3.66797 2880
3.71698 4320
3.72903 2880
3.77805 4320
3.7901 2880
3.83911 4320
3.85116 2880
3.90018 4320
3.91223 2880
3.96124 4320
3.97329 2880
4.02231 4320
4.03436 2880
4.08337 4320
4.09543 2880
4.14444 4320
4.15649 2880
4.2055 4320
4.21756 2880
4.26657 4320
4.27862 2880
4.32763 4320
4.33969 2880
4.3887 4320
4.40075 2880
4.44976 4320
4.46182 2880
4.51083 4320
4.52288 2880
4.5719 4320
4.58395 2880
4.63296 4320
4.64501 2880
4.69403 4320
4.70608 2880
4.75509 4320
4.76714 2880
4.81616 4320
4.82821 2880
4.87722 4320
4.88927 2880
4.93829 4320
4.95034 2880
4.99935 4320
5.0114 2880
5.06042 4320
5.07247 2880
5.12148 4320
5.13354 2880
5.18255 4320
5.1946 2880
5.24361 4320
5.25567 2880
5.30468 4320
5.31673 2880
5.36574 4320
5.3778 2880
5.42681 4320
5.43886 2880
5.48787 4320
5.49993 2880
5.54894 4320
5.56099 2880
5.61001 4320
5.62206 2880
5.67107 4320
5.68312 2880
5.73214 4320
5.74419 2880
5.7932 4320
5.80525 2880
5.85427 4320
5.86632 2880
5.91533 4320
5.92738 2880
5.9764 4320
5.98845 2880
6.03746 4320
6.04951 2880
6.09853 4320
6.11058 2880
6.15959 4320
6.17165 2880
6.22066 4320
6.23271 2880
6.28172 4320
6.29378 2880
6.34279 4320
6.35484 2880
6.40385 4320
6.41591 2880
6.46492 4320
6.47697 2880
6.52598 4320
6.53804 2880
6.58705 4320
6.5991 2880
6.64812 4320
6.66017 2880
6.70918 4320
6.72123 2880
6.77025 4320
6.7823 2880
6.83131 4320
6.84336 2880
6.89238 4320
6.90443 2880
6.95344 4320
6.96549 2880
7.01451 4320
7.02656 2880
7.07557 4320
7.08762 2880
7.13664 4320
7.14869 2880
7.1977 4320
7.20976 2880
7.25877 4320
7.27082 2880
7.31983 4320
7.33189 2880
7.3809 4320
7.39295 2880
7.44196 4320
7.45402 2880
7.50303 4320
7.51508 2880
7.56409 4320
7.57615 2880
7.62516 4320
7.63721 2880
7.68623 4320
7.69828 2880
7.74729 4320
7.75934 2880
7.80836 4320
7.82041 2880
7.86942 4320
7.88147 2880
7.93049 4320
7.94254 2880
7.99155 4320
8.0036 2880
8.05262 4320
8.06467 2880
8.11368 4320
8.12573 2880
8.17475 4320
8.1868 2880
8.23581 4320
8.24787 2880
8.29688 4320
8.30893 2880
8.35794 4320
8.37 2880
8.41901 4320
8.43106 2880
8.48007 4320
8.49213 2880
8.54114 4320
8.55319 2880
8.6022 4320
8.61426 2880
8.66327 4320
8.67532 2880
8.72434 4320
8.73639 2880
8.7854 4320
8.79745 2880
8.84647 4320
8.85852 2880
8.90753 4320
8.91958 2880
8.9686 4320
8.98065 2880
9.02966 4320
9.04171 2880
9.09073 4320
9.10278 2880
9.15179 4320
9.16384 2880
9.21286 4320
9.22491 2880
9.27392 4320
9.28598 2880
9.33499 4320
9.34704 2880
9.39605 4320
9.40811 2880
9.45712 4320
9.46917 2880
9.51818 4320
9.53024 2880
9.57925 4320
9.5913 2880
9.64031 4320
9.65237 2880
9.70138 4320
9.71343 2880
9.76245 4320
9.77448 1440
9.78655 2880
9.78655 4320
