#Time(s) Rtt(s) Context
1.20484 0.131469 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20502 0.135285 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20642 0.13875 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20872 0.142031 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.20936 0.145027 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22018 0.149024 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.22445 0.153021 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23275 0.157518 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.2341 0.161703 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23575 0.16549 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.23764 0.169054 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24053 0.172547 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.24759 0.151854 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25022 0.134122 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25185 0.118732 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25348 0.105515 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.25602 0.094326 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26017 0.0850352 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.26868 0.0779058 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27024 0.0719176 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.27923 0.0678029 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28479 0.0648275 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.28573 0.0623491 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.29594 0.0614305 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.30487 0.0617517 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.31482 0.0632827 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32274 0.0656224 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.32467 0.0679196 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.33412 0.0711796 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.33499 0.0740322 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.33668 0.0767781 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.34583 0.0803059 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.3608 0.0852676 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
1.36216 0.0898592 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/RTT
