#Time(s) Cwnd(bytes) Context
22.0066 14400 /NodeList/2/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.0283 14400 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.0574 15840 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.0679 20160 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.0865 21600 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.0932 23040 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.0978 28800 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1066 30240 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1111 31680 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1196 33120 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1207 34560 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1243 36000 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1277 37440 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1329 38880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1341 40320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1401 41760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1415 43200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1462 44640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1492 46080 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1512 47520 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1596 48960 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1624 50400 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1628 51840 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1645 53280 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1705 54720 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1724 56160 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1736 57600 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1762 59040 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1778 60480 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1798 61920 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1814 63360 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1838 64800 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.185 66240 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1869 67680 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1887 69120 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.191 70560 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1926 72000 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1943 73440 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1964 74880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.1996 76320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2005 77760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2027 79200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2059 80640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2065 82080 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2068 83520 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2088 84960 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2108 86400 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.213 87840 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2152 89280 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2161 90720 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2177 92160 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2192 93600 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2201 95040 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2212 96480 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2221 97920 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2233 99360 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2249 100800 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2263 102240 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2274 103680 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2291 105120 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2296 106560 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2301 108000 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2315 109440 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2326 110880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2336 112320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2349 113760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2364 115200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2382 116640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2398 118080 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.241 119520 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2419 120960 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2448 122400 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.246 123840 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2481 125280 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2498 126720 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2501 128160 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2505 129600 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2518 131040 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.253 132480 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2554 133920 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2568 135360 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2582 136800 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2592 138240 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.261 139680 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2616 141120 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2631 142560 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2637 144000 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2639 145440 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2644 146880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2653 148320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2663 149760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2663 151200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2674 152640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2687 154080 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2697 155520 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2701 156960 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2711 158400 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2724 159840 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2725 161280 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2735 162720 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2744 164160 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2769 165600 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2778 167040 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2786 168480 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2796 169920 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2806 171360 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.282 172800 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2831 174240 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2831 175680 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2836 177120 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2852 178560 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2868 180000 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2876 181440 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2892 182880 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2907 184320 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2911 185760 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2916 187200 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2929 188640 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2939 190080 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2955 191520 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2971 192960 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.2988 194400 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.3002 195840 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.3004 197280 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.3011 198720 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.3027 200160 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.3039 201600 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.3044 203040 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
22.305 204480 /NodeList/0/$ns3::TcpL4Protocol/SocketList/0/CongestionWindow
